Source_ID,Source_Name,Status_Code,Status_Description,Type_Code,Type_Desc,Address,City,State_Abbr,Postal_Code,Degree_of_Shortage,Designation_Date,Designation_Last_Update_Date,Designation_Pop,Estimated_Underserved_Pop,Estimated_Served_Pop,Formal_Ratio,Total_FTE_Clinicians,Metropolitan_Indicator_Code,Metropolitan_Indicator_Desc,Provider_Ratio_Goal,Percent_Pop_Below_Poverty,HPSA_Score,HPSA_Shortage,Discipline_Class_Num,Discipline_Class_Desc,Component_Source_ID,Component_Source_Name,Component_Status_Code,Component_Status_Desc,Component_Type_Code,Component_Type_Desc,Component_State_Abbr,Component_Postal_Code,Component_Designation_Date,Component_Designation_Date_String,Component_Designation_Last_Update_Date,Geography_ID,CountyFIPS,County_Name,StateCountyFIPS,State_FIPS,State_Abbr_2,State_Name,Primary_State_Name,Primary_State_FIPS,Primary_HHS_Region_Name,US_Mexico_Border_County,US_Mexico_Border_100km,Data_Warehouse_Record_Create_Date,Data_Warehouse_Record_Create_Date_Text,HPSA_Name,HPSA_Component_Name,Break_in_Designation,Geocoding_Primary_X,Geocoding_Primary_Y,HPSA_Pop_Type_Code,HPSA_Pop_Type_Desc,HPSA_Resident_Civilian_Pop,Common_City_Name_with_State_Abbr,Common_Postal_Code,Common_County_Name,Common_StateCounty_FIPS,Common_State_Abbr,Common_State_Name,Common_State_FIPS,Common_Region_Name,HPSA_Withdrawn_Date,HPSA_Withdrawn_Date_String,Provider_Type,Rural_Status_Code,Rural_Status_Desc,HPSA_Designation_Pop_Type_Desc,BHCMIS_OrgID
6412976463,Warm Springs Community Counseling Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1115 Autumn Ave,Warm Springs,OR,97761,,8/18/2019,8/26/2019,,,,,,0,Unknown,,,22,,6,Dental Health,6412976463,Warm Springs Community Counseling Center,0,Unknown,UNK,Unknown,,,,,,POINT,31,Jefferson,41031,41,OR,Oregon,Oregon,41,Region X,N,N,12/17/2019,12/17/2019,Warm Springs Community Counseling Center,Warm Springs Community Counseling Center,N,-121.2719329,44.76377727,,,,Warm Springs,97761,"Jefferson County, OR",41031,OR,Oregon,41,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6412857993,Alcohol & Drug Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",100 Pasigo St,Burns,OR,97720-2442,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,6,,6,Dental Health,6412857993,Alcohol & Drug Center,0,Unknown,UNK,Unknown,,,,,,POINT,25,Harney,41025,41,OR,Oregon,Oregon,41,Region X,N,N,12/17/2019,12/17/2019,Alcohol and Drug Center,Alcohol and Drug Center,N,-119.0689329,43.61095529,,,,Burns,97720,"Harney County, OR",41025,OR,Oregon,41,Region X,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
640999409Q,CN COOWEESCOOWEE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",395200 W 2900 Rd,Ochelata,OK,74051-2463,,5/4/2015,8/18/2019,,,,,,0,Unknown,,,17,,6,Dental Health,640999409Q,CN COOWEESCOOWEE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,147,Washington,40147,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Cn Cooweescoowee Health Center,Cn Cooweescoowee Health Center,N,-95.97131204,36.59764444,,,,Ochelata,74051,"Washington County, OK",40147,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
640999409J,CN A-MO HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",900 N Owen Walters Blvd,Salina,OK,74365-5003,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,640999409J,CN A-MO HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,97,Mayes,40097,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Cn a-Mo Health Center,Cn a-Mo Health Center,N,-95.14653919,36.30149954,,,,Salina,74365,"Mayes County, OK",40097,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
640999409G,CARNEGIE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",212 E 4th St,Carnegie,OK,73015-9471,,7/25/2011,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,640999409G,CARNEGIE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,15,Caddo,40015,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Carnegie Health Center,Carnegie Health Center,N,-98.5999905,35.10176454,,,,Carnegie,73015,"Caddo County, OK",40015,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
640999409E,PAWNEE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1201 Heritage Cir,Pawnee,OK,74058-3744,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,640999409E,PAWNEE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,117,Pawnee,40117,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Pawnee Health Center,Pawnee Health Center,N,-96.79219999,36.316896,,,,Pawnee,74058,"Pawnee County, OK",40117,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
640999409B,ANADARKO HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",115 NE Old Town Rd,Anadarko,OK,73005-5009,,10/26/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,640999409B,ANADARKO HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,15,Caddo,40015,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Anadarko Health Center,Anadarko Health Center,N,-98.24460199,35.066634,,,,Anadarko,73005,"Caddo County, OK",40015,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
640999409A,CN WILL ROGERS HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1020 Lenape Dr,Nowata,OK,74048-4403,,10/15/2010,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,640999409A,CN WILL ROGERS HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,105,Nowata,40105,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Cn Will Rogers Health Center,Cn Will Rogers Health Center,N,-95.63569099,36.689541,,,,Nowata,74048,"Nowata County, OK",40105,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994099,CN VINITA HEALTH CLINIC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",27371 S 4410 Rd,Vinita,OK,74301-7953,,10/14/2002,9/9/2019,,,,,,M,Metropolitan,,,20,,6,Dental Health,6409994099,CN VINITA HEALTH CLINIC,0,Unknown,UNK,Unknown,,,,,,POINT,35,Craig,40035,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Cn Vinita Health Clinic,Cn Vinita Health Clinic,N,-95.14361546,36.62156162,,,,Vinita,74301,"Craig County, OK",40035,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994098,Koweta Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",31870 E State Highway 51,Coweta,OK,74429-7900,,10/14/2002,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,6409994098,Koweta Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,145,Wagoner,40145,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Koweta Health Center,Koweta Health Center,N,-95.61518434,35.95175238,,,,Coweta,74429,"Wagoner County, OK",40145,OK,Oklahoma,40,Region VI,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994096,INDIAN HLTH RESOURCE (TULSA),D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",550 S Peoria Ave,Tulsa,OK,74120-3820,,4/16/2010,9/9/2019,,,,,,M,Metropolitan,,,18,,6,Dental Health,6409994096,INDIAN HLTH RESOURCE (TULSA),0,Unknown,UNK,Unknown,,,,,,POINT,143,Tulsa,40143,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Indian Health Resource (Tulsa),Indian Health Resource (Tulsa),N,-95.97563356,36.153252,,,,Tulsa,74120,"Tulsa County, OK",40143,OK,Oklahoma,40,Region VI,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994084,BEARSKIN HC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1 Turtle Dr,Wyandotte,OK,74370-2114,,10/29/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994084,BEARSKIN HC,0,Unknown,UNK,Unknown,,,,,,POINT,115,Ottawa,40115,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Bearskin Health Center,Bearskin Health Center,N,-94.72997126,36.79863008,,,,Wyandotte,74370,"Ottawa County, OK",40115,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994082,WEWOKA HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",OK-56,Wewoka,OK,74884,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994082,WEWOKA HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,133,Seminole,40133,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Wewoka Health Center,Wewoka Health Center,N,-96.49163097,35.18222472,,,,Wewoka,74884,"Seminole County, OK",40133,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994081,WATONGA HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1305 S Clarence Nash Blvd,Watonga,OK,73772-4820,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,12,,6,Dental Health,6409994081,WATONGA HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,11,Blaine,40011,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Watonga Health Center,Watonga Health Center,N,-98.41924857,35.83226493,,,,Watonga,73772,"Blaine County, OK",40011,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994078,EL RENO HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1801 Parkview Dr,El Reno,OK,73036-2103,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994078,EL RENO HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,17,Canadian,40017,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,El Reno Health Center,El Reno Health Center,N,-97.97553916,35.53062147,,,,El Reno,73036,"Canadian County, OK",40017,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994071,Sapulpa Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1125 E Cleveland Ave,Sapulpa,OK,74066-4641,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,18,,6,Dental Health,6409994071,Sapulpa Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,37,Creek,40037,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Sapulpa Health Center,Sapulpa Health Center,N,-96.0971085,35.99208453,,,,Sapulpa,74066,"Creek County, OK",40037,OK,Oklahoma,40,Region VI,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994070,Cherokee Nation Redbird Smith Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",301 South JT Stiles Blvd,Sallisaw,OK,74955,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994070,Cherokee Nation Redbird Smith Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,135,Sequoyah,40135,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Cherokee Nation Redbird Smith Health Center,Cherokee Nation Redbird Smith Health Center,N,-94.78337999,35.46528,,,,Sallisaw,74955,"Sequoyah County, OK",40135,OK,Oklahoma,40,Region VI,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994065,WHITE EAGLE CLINIC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",200 White Eagle Dr,Ponca City,OK,74601-8315,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994065,WHITE EAGLE CLINIC,0,Unknown,UNK,Unknown,,,,,,POINT,71,Kay,40071,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,White Eagle Clinic,White Eagle Clinic,N,-97.08278359,36.60474411,,,,Ponca City,74601,"Kay County, OK",40071,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994064,PERKINS FAMILY CLINIC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",509 E Highway 33,Perkins,OK,74059-4129,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994064,PERKINS FAMILY CLINIC,0,Unknown,UNK,Unknown,,,,,,POINT,119,Payne,40119,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Perkins Family Clinic,Perkins Family Clinic,N,-97.06305188,35.98540319,,,,Perkins,74059,"Payne County, OK",40119,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994059,Okemah Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",309 N 14th St,Okemah,OK,74859-2028,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994059,Okemah Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,107,Okfuskee,40107,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Okemah Health Center,Okemah Health Center,N,-96.31748172,35.434134,,,,Okemah,74859,"Okfuskee County, OK",40107,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994058,KANZA HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",3151 E River Rd,Newkirk,OK,74647-7517,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994058,KANZA HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,71,Kay,40071,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Kanza Health Center,Kanza Health Center,N,-97.02571139,36.88301248,,,,Newkirk,74647,"Kay County, OK",40071,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994057,OKMULGEE HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1313 E 20th St,Okmulgee,OK,74447-6303,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994057,OKMULGEE HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,111,Okmulgee,40111,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Okmulgee Health Center,Okmulgee Health Center,N,-95.95401899,35.61001784,,,,Okmulgee,74447,"Okmulgee County, OK",40111,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994055,NORTHEASTERN TRIBAL HEALTH SYS,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",7600 S Highway 69A,Miami,OK,74354-1016,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994055,NORTHEASTERN TRIBAL HEALTH SYS,0,Unknown,UNK,Unknown,,,,,,POINT,115,Ottawa,40115,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Northeastern Tribal Health Sys,Northeastern Tribal Health Sys,N,-94.8418347,36.90688118,,,,Miami,74354,"Ottawa County, OK",40115,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994047,CN Sam Hider Community Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",859 E Melton Dr,Jay,OK,74346-2704,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994047,CN Sam Hider Community Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,41,Delaware,40041,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Cn Sam Hider Community Clinic,Cn Sam Hider Community Clinic,N,-94.77979071,36.43334868,,,,Jay,74346,"Delaware County, OK",40041,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994018,CLINTON INDIAN HEALTH CENTER,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",10321 N 2274 Rd,Clinton,OK,73601-7521,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,22,,6,Dental Health,6409994018,CLINTON INDIAN HEALTH CENTER,0,Unknown,UNK,Unknown,,,,,,POINT,39,Custer,40039,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Clinton Indian Health Center,Clinton Indian Health Center,N,-98.93458776,35.51937778,,,,Clinton,73601,"Custer County, OK",40039,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994017,CLAREMORE HOSPITAL,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",S Moore Ave & W Will Rogers Blvd,Claremore,OK,74017,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,18,,6,Dental Health,6409994017,CLAREMORE HOSPITAL,0,Unknown,UNK,Unknown,,,,,,POINT,131,Rogers,40131,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Claremore Hospital,Claremore Hospital,N,-95.62824,36.317592,,,,Claremore,74017,"Rogers County, OK",40131,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409994014,LAWTON HOSPITAL,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1515 NE Lawrie Tatum Rd,Lawton,OK,73507-3002,,10/26/2002,9/9/2019,,,,,,N,Non-Metropolitan,,,20,,6,Dental Health,6409994014,LAWTON HOSPITAL,0,Unknown,UNK,Unknown,,,,,,POINT,31,Comanche,40031,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Lawton Hospital,Lawton Hospital,N,-98.38573458,34.6231306,,,,Lawton,73507,"Comanche County, OK",40031,OK,Oklahoma,40,Region VI,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6409596437,Tishomingo Indian Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",815 E 6th St,Tishomingo,OK,73460-1800,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,20,,6,Dental Health,6409596437,Tishomingo Indian Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,69,Johnston,40069,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Tishomingo Indian Health Clinic,Tishomingo Indian Health Clinic,N,-96.66679935,34.23454373,,,,Tishomingo,73460,"Johnston County, OK",40069,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6408552802,JONES ACADEMY SCHOOL HC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",909 Jones Academy Rd,Hartshorne,OK,74547-5119,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,15,,6,Dental Health,6408552802,JONES ACADEMY SCHOOL HC,0,Unknown,UNK,Unknown,,,,,,POINT,121,Pittsburg,40121,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Jones Academy School Health Center,Jones Academy School Health Center,N,-95.5179647,34.88110778,,,,Hartshorne,74547,"Pittsburg County, OK",40121,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6408414311,CREEK NATION,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",309 N 14th St,Okemah,OK,74859-2028,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,20,,6,Dental Health,6408414311,CREEK NATION,0,Unknown,UNK,Unknown,,,,,,POINT,107,Okfuskee,40107,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Creek Nation,Creek Nation,N,-96.31748172,35.434134,,,,Okemah,74859,"Okfuskee County, OK",40107,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6408402118,Citizen Potawatomi Health Center,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",2307 Gordon Cooper Dr,Shawnee,OK,74801-9007,,8/18/2019,10/30/2019,,,,,,0,Unknown,,,20,,6,Dental Health,6408402118,Citizen Potawatomi Health Center,0,Unknown,UNK,Unknown,,,,,,POINT,125,Pottawatomie,40125,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Citizen Potawatomi Health Center,Citizen Potawatomi Health Center,N,-96.92613002,35.29191891,,,,Shawnee,74801,"Pottawatomie County, OK",40125,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6408248951,RUBIN WHITE HC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",109 Kerr Ave,Poteau,OK,74953-5270,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,20,,6,Dental Health,6408248951,RUBIN WHITE HC,0,Unknown,UNK,Unknown,,,,,,POINT,79,Le Flore,40079,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Rubin White Health Center,Rubin White Health Center,N,-94.6599035,35.02150714,,,,Poteau,74953,"Le Flore County, OK",40079,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6408065256,Purcell Indian Health Clinic,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1438 Hardcastle Blvd,Purcell,OK,73080-8233,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,18,,6,Dental Health,6408065256,Purcell Indian Health Clinic,0,Unknown,UNK,Unknown,,,,,,POINT,87,McClain,40087,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Purcell Indian Health Clinic,Purcell Indian Health Clinic,N,-97.37093814,34.99236337,,,,Purcell,73080,"McClain County, OK",40087,OK,Oklahoma,40,Region VI,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6407624091,OKCIC Ann Arbor,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",309 S Ann Arbor Ave,Oklahoma City,OK,73128-1112,,8/18/2019,8/18/2019,,,,,,0,Unknown,,,19,,6,Dental Health,6407624091,OKCIC Ann Arbor,0,Unknown,UNK,Unknown,,,,,,POINT,109,Oklahoma,40109,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,Okcic Ann Arbor,Okcic Ann Arbor,N,-97.6101017,35.462988,,,,Oklahoma City,73128,"Oklahoma County, OK",40109,OK,Oklahoma,40,Region VI,,,,N,Non-Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
6407466002,MCALESTER HC,D,Designated,ITU,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",1127 S George Nigh Expy,Mcalester,OK,74501-7143,,8/18/2019,9/9/2019,,,,,,0,Unknown,,,20,,6,Dental Health,6407466002,MCALESTER HC,0,Unknown,UNK,Unknown,,,,,,POINT,121,Pittsburg,40121,40,OK,Oklahoma,Oklahoma,40,Region VI,N,N,12/17/2019,12/17/2019,McAlester Health Center,McAlester Health Center,N,-95.75938629,34.89840766,,,,Mcalester,74501,"Pittsburg County, OK",40121,OK,Oklahoma,40,Region VI,,,,R,Rural,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",
